,compounds,id,label,std_compounds
6270,CCCCCCCCCCCCSC,NCGC00256235-01,0,CCCCCCCCCCCCSC
6271,F[B-](F)(F)F.CCCC[N+]1(C)CCCCC1,NCGC00260211-01,0,CCCC[N+]1(C)CCCCC1.F[B-](F)(F)F
6272,F[B-](F)(F)F.CCCC[N+]1=CC=CC=C1,NCGC00260241-01,0,CCCC[n+]1ccccc1.F[B-](F)(F)F
6273,F[B-](F)(F)F.CCCCCC[N+]1=CC=CC=C1,NCGC00260248-01,0,CCCCCC[n+]1ccccc1.F[B-](F)(F)F
6274,F[P-](F)(F)(F)(F)F.CCCC[N+]1(C)CCCCC1,NCGC00260214-01,0,CCCC[N+]1(C)CCCCC1.F[P-](F)(F)(F)(F)F
6275,F[P-](F)(F)(F)(F)F.CCN1C=C[N+](C)=C1,NCGC00258152-01,0,CCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F
6276,F[P-](F)(F)(F)(F)F.CCCCCCCCCCCCCCCCN1C=C[N+](C)=C1,NCGC00260194-01,0,CCCCCCCCCCCCCCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F
6277,F[P-](F)(F)(F)(F)F.CCCC[N+]1=CC=CC=C1,NCGC00258163-01,0,CCCC[n+]1ccccc1.F[P-](F)(F)(F)(F)F
6278,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CCI,NCGC00254312-01,0,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CCI
6279,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)CCI,NCGC00256745-01,0,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)CCI
6280,OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,NCGC00254434-01,0,OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
6281,CCOC(=O)C(F)(F)F,NCGC00255908-01,0,CCOC(=O)C(F)(F)F
6282,FC(F)(F)C1=CC=CC(Cl)=C1,NCGC00257939-01,0,FC(F)(F)c1cccc(Cl)c1
6283,CCCCCC1NC2=CC(=C(C=C2S(=O)(=O)N1)S(N)(=O)=O)C(F)(F)F,NCGC00183012-01,0,CCCCCC1Nc2cc(C(F)(F)F)c(S(N)(=O)=O)cc2S(=O)(=O)N1
6284,COC1=CN=C(OC)N2N=C(NS(=O)(=O)C3=C(C=CC=C3OCC(F)F)C(F)(F)F)N=C12,NCGC00254912-01,0,COc1cnc(OC)n2nc(NS(=O)(=O)c3c(OCC(F)F)cccc3C(F)(F)F)nc12
6285,FC(F)(F)C1=CC=CC=C1,NCGC00258507-01,0,FC(F)(F)c1ccccc1
6286,FC(F)(F)C1=CC=CC=C1Cl,NCGC00258305-01,0,FC(F)(F)c1ccccc1Cl
6287,[O-]S(=O)(=O)C(F)(F)F.CCCC[N+]1=CC=CC=C1,NCGC00260242-01,0,CCCC[n+]1ccccc1.O=S(=O)([O-])C(F)(F)F
6288,CC1CN(CCN1)C2=CC3=C(C=C2F)C(=O)C(=CN3C4=CC=C(F)C=C4F)C(O)=O,NCGC00183857-01,0,CC1CN(c2cc3c(cc2F)c(=O)c(C(=O)O)cn3-c2ccc(F)cc2F)CCN1
6289,FC1=C(Br)C=C(C=O)C=C1,NCGC00256205-01,0,O=Cc1ccc(F)c(Br)c1
6290,CC(=O)C1=CC2=C(OC(C)(C)[C@H](O)[C@H]2NC(=O)C3=CC=C(F)C=C3)C=C1,NCGC00254192-01,0,CC(=O)c1ccc2c(c1)[C@H](NC(=O)c1ccc(F)cc1)[C@@H](O)C(C)(C)O2
6291,[O-][N+](=O)C1=CC=C(F)C(Cl)=C1,NCGC00260370-01,0,O=[N+]([O-])c1ccc(F)c(Cl)c1
6292,OC1=C(F)C=CC=C1,NCGC00260461-01,0,Oc1ccccc1F
6293,FC1=CC=CC=C1C2=CC=CC=C2,NCGC00260458-01,0,Fc1ccccc1-c1ccccc1
6294,COC1=NC=C(F)C2=NC(=NN12)S(=O)(=O)NC3=C(F)C=CC=C3F,NCGC00255762-01,0,COc1ncc(F)c2nc(S(=O)(=O)Nc3c(F)cccc3F)nn12
6295,OS(F)(=O)=O,NCGC00259696-01,0,O=S(=O)(O)F
6296,I.I.NCCN,NCGC00255744-01,0,I.I.NCCN
6297,[O-][N+](=O)C1=CC(I)=CC=C1,NCGC00258637-01,0,O=[N+]([O-])c1cccc(I)c1
6298,[S-]C#N.CCN1C=C[N+](C)=C1,NCGC00258101-01,0,CCn1cc[n+](C)c1.N#C[S-]
6299,C=C(CCC#N)C#N,NCGC00258398-01,0,C=C(C#N)CCC#N
6300,OC1(CCCCC1)C#N,NCGC00257931-01,0,N#CC1(O)CCCCC1
6301,ClC1=CC=CC(Cl)=C1C#N,NCGC00254695-01,0,N#Cc1c(Cl)cccc1Cl
6302,FC1=CC=CC(F)=C1C#N,NCGC00256626-01,0,N#Cc1c(F)cccc1F
6303,CCCCCCC1=CC=C(C=C1)C2=CC=C(C=C2)C#N,NCGC00258675-01,0,CCCCCCc1ccc(-c2ccc(C#N)cc2)cc1
6304,ClC1=CC=C(C=C1)C#N,NCGC00256042-01,0,N#Cc1ccc(Cl)cc1
6305,N#CC1=CC(=CC=C1)C#N,NCGC00259025-01,0,N#Cc1cccc(C#N)c1
6306,N#CC1=CC=NC=C1,NCGC00254647-01,0,N#Cc1ccncc1
6307,N#CC1(CCCCC1)N=NC2(CCCCC2)C#N,NCGC00256658-01,0,N#CC1(N=NC2(C#N)CCCCC2)CCCCC1
6308,OC(=O)CC#N,NCGC00259194-01,0,N#CCC(=O)O
6309,COC(=O)CC#N,NCGC00258492-01,0,COC(=O)CC#N
6310,CCOC(=O)CC#N,NCGC00257988-01,0,CCOC(=O)CC#N
6311,N#CCCC#N,NCGC00258189-01,0,N#CCCC#N
6312,N#CCCCCC#N,NCGC00259732-01,0,N#CCCCCC#N
6313,N#CCCNCCC#N,NCGC00254674-01,0,N#CCCNCCC#N
6314,COCCC#N,NCGC00257764-01,0,COCCC#N
6315,[H][C@](N)(CC)C1=CC=CC=C1,NCGC00260375-01,0,CC[C@H](N)c1ccccc1
6316,NC(=N)N[N+]([O-])=O,NCGC00258440-01,0,N=C(N)N[N+](=O)[O-]
6317,NC(=N)S(O)=O,NCGC00258201-01,0,N=C(N)S(=O)O
6318,C1CC[C@H](NC1)C2=CC=CN=C2,NCGC00255520-01,0,c1cncc([C@@H]2CCCCN2)c1
6319,NC(=O)C1=CC=CC=C1,NCGC00258175-01,0,NC(=O)c1ccccc1
6320,NC(=O)C1=CC=NC=C1,NCGC00257784-01,0,NC(=O)c1ccncc1
6321,CCN(N=O)C(N)=O,NCGC00259700-01,0,CCN(N=O)C(N)=O
6322,NC(=O)NC(N)=O,NCGC00259712-01,0,NC(=O)NC(N)=O
6323,COC(N)=O,NCGC00255205-01,0,COC(N)=O
6324,NC(=S)NNC(N)=S,NCGC00259904-01,0,NC(=S)NNC(N)=S
6325,NC=O,NCGC00259491-01,0,NC=O
6326,COC1=CC=C(C)C=C1N,NCGC00259456-01,1,COc1ccc(C)cc1N
6327,NC1=CC(=CC(N)=C1)C(O)=O,NCGC00255768-01,0,Nc1cc(N)cc(C(=O)O)c1
6328,NC1=CC(=CC=C1S(O)(=O)=O)S(O)(=O)=O,NCGC00256123-01,0,Nc1cc(S(=O)(=O)O)ccc1S(=O)(=O)O
6329,CC1=C(Cl)C=C(N)C=C1,NCGC00256599-01,0,Cc1ccc(N)cc1Cl
6330,NC1=CC(Cl)=CC=C1,NCGC00259786-01,0,Nc1cccc(Cl)c1
6331,CC1(C)CC2=C(O1)C(N)=CC=C2,NCGC00256192-01,0,CC1(C)Cc2cccc(N)c2O1
6332,NC1=CC=CC=C1,NCGC00257899-01,0,Nc1ccccc1
6333,NC1CCCCC1,NCGC00253922-01,0,NC1CCCCC1
6334,COC(=O)C1=C(N)C=CC=C1,NCGC00254347-01,0,COC(=O)c1ccccc1N
6335,CC(C)=CCCC(C)(OC(=O)C1=CC=CC=C1N)C=C,NCGC00258124-01,0,C=CC(C)(CCC=C(C)C)OC(=O)c1ccccc1N
6336,COC1=CC=CC=C1N,NCGC00259011-01,0,COc1ccccc1N
6337,NC1=NC(Cl)=NC(N)=N1,NCGC00255005-01,0,Nc1nc(N)nc(Cl)n1
6338,CN1C=NC2=NC=NC(N)=C12,NCGC00260497-01,0,Cn1cnc2ncnc(N)c21
6339,[H][C@]12SCC(CN3N=NC(C)=N3)=C(N1C(=O)[C@@]2([H])NC(=O)C(=N\OC)\C4=CSC(N)=N4)C(O)=O,NCGC00183016-01,0,CO/N=C(/C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(Cn3nnc(C)n3)CS[C@H]12)c1csc(N)n1
6340,NCC1CCCC(CN)C1,NCGC00255073-01,0,NCC1CCCC(CN)C1
6341,NCC1=CC(CN)=CC=C1,NCGC00257445-01,0,NCc1cccc(CN)c1
6342,NCC1=CC=CC=C1,NCGC00254835-01,0,NCc1ccccc1
6343,NCC1=CN=CC=C1,NCGC00255800-01,0,NCc1cccnc1
6344,NCCCCCCN,NCGC00259637-01,0,NCCCCCCN
6345,NCCCCCCNCCCCCCN,NCGC00257600-01,0,NCCCCCCNCCCCCCN
6346,NCCCN1CCOCC1,NCGC00255491-01,0,NCCCN1CCOCC1
6347,COCCCN,NCGC00258802-01,0,COCCCN
6348,NCCN1CCOCC1,NCGC00255785-01,0,NCCN1CCOCC1
6349,NCCNCCO,NCGC00257763-01,0,NCCNCCO
6350,NCCOCCO,NCGC00258839-01,0,NCCOCCO
6351,NN.OS(O)(=O)=O,NCGC00256445-01,1,NN.O=S(=O)(O)O
6352,NN1C=NN=C1,NCGC00259442-01,0,Nn1cnnc1
6353,COP(N)(=O)SC,NCGC00259799-01,0,COP(N)(=O)SC
6354,NS(O)(=O)=O,NCGC00259454-01,0,NS(=O)(=O)O
6355,C(CN1CCOCC1)OCCN2CCOCC2,NCGC00255846-01,0,C1CN(CCOCCN2CCOCC2)CCO1
6356,O.O.O.O.O.O.[Mg++].[O-][N+]([O-])=O.[O-][N+]([O-])=O,NCGC00256643-01,0,O.O.O.O.O.O.O=[N+]([O-])[O-].O=[N+]([O-])[O-].[Mg+2]
6357,O.O.[Zn++].CC([O-])=O.CC([O-])=O,NCGC00258418-01,0,CC(=O)[O-].CC(=O)[O-].O.O.[Zn+2]
6358,O.C[N+](C)(C)CC([O-])=O,NCGC00260397-01,0,C[N+](C)(C)CC(=O)[O-].O
6359,O.CC(O)(P(O)(O)=O)P(O)(O)=O,NCGC00255645-01,0,CC(O)(P(=O)(O)O)P(=O)(O)O.O
6360,O.OS(O)(=O)=O.CN1[C@H]2CC[C@@H]1C[C@@H](C2)OC(=O)C(CO)C3=CC=CC=C3.CN4[C@H]5CC[C@@H]4C[C@@H](C5)OC(=O)C(CO)C6=CC=CC=C6,NCGC00255460-01,0,CN1[C@H]2CC[C@@H]1C[C@H](OC(=O)C(CO)c1ccccc1)C2.CN1[C@H]2CC[C@@H]1C[C@H](OC(=O)C(CO)c1ccccc1)C2.O.O=S(=O)(O)O
6361,O.O.FB(F)F,NCGC00260039-01,0,FB(F)F.O.O
6362,O.O.O.O.O=C1NC(=O)C(=O)C(=O)N1,NCGC00256903-01,0,O.O.O.O.O=C1NC(=O)C(=O)C(=O)N1
6363,O.O.O.[H][C@]12SC(C)(C)[C@@H](N1C(=O)[C@@]2([H])NC(=O)[C@H](N)C3=CC=CC=C3)C(O)=O,NCGC00258700-01,0,CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccccc3)C(=O)N2[C@H]1C(=O)O.O.O.O
6364,O.O.OC[C@H]1O[C@H](O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@@H](O)[C@@H]1O,NCGC00258658-01,0,O.O.OC[C@H]1O[C@H](O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@@H](O)[C@@H]1O
6365,O.OC1=CC=C(C2=CC=CN=C12)S(O)(=O)=O,NCGC00254670-01,0,O.O=S(=O)(O)c1ccc(O)c2ncccc12
6366,O.NC(CCC(O)=O)C(O)=O,NCGC00260356-01,0,NC(CCC(=O)O)C(=O)O.O
6367,O.OC[C@H](O)[C@@H](O)[C@H](O[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O)[C@H](O)CO,NCGC00256064-01,0,O.OC[C@H](O)[C@@H](O)[C@H](O[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O)[C@H](O)CO
6368,CCCCCCCCCCCCCCC(CO)\N=C(\O)CCCCCCCCCCCCCC,NCGC00260221-01,0,CCCCCCCCCCCCCC/C(O)=N\C(CO)CCCCCCCCCCCCCC
6369,CC(=O)O[Al](O)O,NCGC00256053-01,0,CC(=O)[O-].[Al+3].[OH-].[OH-]
6370,CCCCOC(=O)[C@H](C)O,NCGC00255968-01,0,CCCCOC(=O)[C@H](C)O
6371,CC(C)(C)NC[C@H](O)C1=CC=C(O)C=C1Cl,NCGC00183842-01,0,CC(C)(C)NC[C@H](O)c1ccc(O)cc1Cl
6372,CO[C@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,NCGC00257984-01,0,CO[C@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O
6373,OC[C@H]1O[C@@H]2O[C@@H]3[C@@H](CO)O[C@H](O[C@@H]4[C@@H](CO)O[C@H](O[C@@H]5[C@@H](CO)O[C@H](O[C@@H]6[C@@H](CO)O[C@H](O[C@@H]7[C@@H](CO)O[C@H](O[C@@H]8[C@@H](CO)O[C@H](O[C@@H]9[C@@H](CO)O[C@H](O[C@H]1[C@H](O)[C@H]2O)[C@H](O)[C@H]9O)[C@H](O)[C@H]8O)[C@H](O)[C@H]7O)[C@H](O)[C@H]6O)[C@H](O)[C@H]5O)[C@H](O)[C@H]4O)[C@H](O)[C@H]3O,NCGC00256143-01,0,OC[C@H]1O[C@@H]2O[C@@H]3[C@@H](CO)O[C@H](O[C@@H]4[C@@H](CO)O[C@H](O[C@@H]5[C@@H](CO)O[C@H](O[C@@H]6[C@@H](CO)O[C@H](O[C@@H]7[C@@H](CO)O[C@H](O[C@@H]8[C@@H](CO)O[C@H](O[C@@H]9[C@@H](CO)O[C@H](O[C@H]1[C@H](O)[C@H]2O)[C@H](O)[C@H]9O)[C@H](O)[C@H]8O)[C@H](O)[C@H]7O)[C@H](O)[C@H]6O)[C@H](O)[C@H]5O)[C@H](O)[C@H]4O)[C@H](O)[C@H]3O
6374,O[C@@H]1C[C@](O)(C[C@@H](OC(=O)C=CC2=CC(O)=C(O)C=C2)[C@@H]1O)C(O)=O,NCGC00260044-01,0,O=C(C=Cc1ccc(O)c(O)c1)O[C@@H]1C[C@](O)(C(=O)O)C[C@@H](O)[C@H]1O
6375,[H][C@@]12C[C@@]3(CC1=C)CC[C@]4([H])[C@@](C)(CCC[C@]4(C)[C@]3([H])C[C@@]2([H])O[C@@H]5O[C@H](CO)[C@@H](O)[C@H](O[C@@H]6O[C@H](CO)[C@@H](O)[C@H](O)[C@H]6O)[C@H]5O[C@H]7O[C@H](CO)[C@@H](O)[C@H](O)[C@H]7O)C(=O)O[C@@H]8O[C@H](CO)[C@@H](O)[C@H](O)[C@H]8O,NCGC00258119-01,0,C=C1C[C@]23CC[C@@H]4[C@](C)(C(=O)O[C@@H]5O[C@H](CO)[C@@H](O)[C@H](O)[C@H]5O)CCC[C@]4(C)[C@@H]2C[C@@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)[C@H]2O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H]1C3
6376,OC[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)C(O)=O,NCGC00260293-01,0,O=C(O)[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO
6377,O[C@H](CBr)[C@@H](O)[C@H](O)[C@H](O)CBr,NCGC00258716-01,0,O[C@H](CBr)[C@@H](O)[C@H](O)[C@H](O)CBr
6378,OC[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO,NCGC00259486-01,0,OC[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO
6379,OC[C@@H](O)[C@@H](O)[C@H](O)C=O,NCGC00255695-01,0,O=C[C@@H](O)[C@H](O)[C@H](O)CO
6380,OC[C@H]1OC(O)[C@H](O)[C@@H](O)[C@@H]1O,NCGC00257699-01,0,OC[C@H]1OC(O)[C@H](O)[C@@H](O)[C@@H]1O
6381,CN(N=O)C(=O)N[C@H]1[C@@H](O)O[C@H](CO)[C@@H](O)[C@@H]1O,NCGC00259408-01,0,CN(N=O)C(=O)N[C@H]1[C@@H](O)O[C@H](CO)[C@@H](O)[C@@H]1O
6382,[O-][N+]([O-])=O.CCN1C=C[N+](C)=C1,NCGC00260344-01,0,CCn1cc[n+](C)c1.O=[N+]([O-])[O-]
6383,[O-][N+](=O)C([N+]([O-])=O)([N+]([O-])=O)[N+]([O-])=O,NCGC00259902-01,0,O=[N+]([O-])C([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-]
6384,CCC(CO)(CO)[N+]([O-])=O,NCGC00255422-01,0,CCC(CO)(CO)[N+](=O)[O-]
6385,CC1=CC=CC(C(O)=O)=C1[N+]([O-])=O,NCGC00258406-01,0,Cc1cccc(C(=O)O)c1[N+](=O)[O-]
6386,[O-][N+](=O)C1=CC=CC(C=O)=C1,NCGC00260501-01,0,O=Cc1cccc([N+](=O)[O-])c1
6387,OC(=O)C1=CC=CC(=C1)[N+]([O-])=O,NCGC00257168-01,0,O=C(O)c1cccc([N+](=O)[O-])c1
6388,[O-][N+](=O)C1=CC(=CC=C1)C(F)(F)F,NCGC00258314-01,0,O=[N+]([O-])c1cccc(C(F)(F)F)c1
6389,[O-][N+](=O)C1=C(Cl)C=CC(=C1)C(F)(F)F,NCGC00257234-01,0,O=[N+]([O-])c1cc(C(F)(F)F)ccc1Cl
6390,[O-][N+](=O)C1=CC=CC(CCl)=C1,NCGC00258391-01,0,O=[N+]([O-])c1cccc(CCl)c1
6391,OC(=O)C1=C(Cl)C(=CC(Cl)=C1)[N+]([O-])=O,NCGC00254679-01,0,O=C(O)c1cc(Cl)cc([N+](=O)[O-])c1Cl
6392,NC(=O)C1=CC=C(C=C1)[N+]([O-])=O,NCGC00257897-01,0,NC(=O)c1ccc([N+](=O)[O-])cc1
6393,[O-][N+](=O)C1=CC=C(Cl)C=C1,NCGC00259840-01,0,O=[N+]([O-])c1ccc(Cl)cc1
6394,NC1=CC(=CC=C1)[N+]([O-])=O,NCGC00257940-01,0,Nc1cccc([N+](=O)[O-])c1
6395,[O-][N+](=O)C1=CC=CC=C1C(F)(F)F,NCGC00258816-01,0,O=[N+]([O-])c1ccccc1C(F)(F)F
6396,[O-][N+](=O)C1=C(CC#N)C=CC=C1,NCGC00258528-01,1,N#CCc1ccccc1[N+](=O)[O-]
6397,[O-][N+](=O)OCCN(CCO[N+]([O-])=O)CCO[N+]([O-])=O,NCGC00182985-01,0,O=[N+]([O-])OCCN(CCO[N+](=O)[O-])CCO[N+](=O)[O-]
6398,O=[Si]=O,NCGC00257531-01,0,O=[Si]=O
6399,CCCCCC\C=C\C(=O)OC,NCGC00256707-01,0,CCCCCC/C=C/C(=O)OC
6400,CCCCCC#CC(=O)OC,NCGC00254881-01,0,CCCCCC#CC(=O)OC
6401,CCOC(=O)C(C)C(C)=O,NCGC00258690-01,0,CCOC(=O)C(C)C(C)=O
6402,CCOC(=O)CC(C(C)=O)C(C)=O,NCGC00256034-01,0,CCOC(=O)CC(C(C)=O)C(C)=O
6403,CC(=O)C=CC1=CC=CO1,NCGC00258123-01,0,CC(=O)C=Cc1ccco1
6404,CC(=O)C1C(=O)OC(C)=CC1=O,NCGC00256469-01,0,CC(=O)C1C(=O)C=C(C)OC1=O
6405,CC(=O)C1=C(C)N=C(C)S1,NCGC00256706-01,0,CC(=O)c1sc(C)nc1C
6406,CC(=O)NC1=C(I)C(C(O)=O)=C(I)C(NC(C)=O)=C1I,NCGC00255848-01,0,CC(=O)Nc1c(I)c(NC(C)=O)c(I)c(C(=O)O)c1I
6407,CC(=O)NC1=CC=CC(C)=C1,NCGC00258441-01,0,CC(=O)Nc1cccc(C)c1
6408,CC(=O)NC1=CC=C(C)C=C1C,NCGC00256267-01,0,CC(=O)Nc1ccc(C)cc1C
6409,COP(=O)(NC(C)=O)SC,NCGC00259753-01,0,COP(=O)(NC(C)=O)SC
6410,CCC(C)(CCCC(C)C)OC(C)=O,NCGC00255630-01,0,CCC(C)(CCCC(C)C)OC(C)=O
6411,CCC(OCCCOC)OC(C)=O,NCGC00257766-01,0,CCC(OCCCOC)OC(C)=O
6412,CC(=O)OC1=CC=C(C)C=C1,NCGC00255676-01,0,CC(=O)Oc1ccc(C)cc1
6413,CC(=O)CCC1=CC=C(OC(C)=O)C=C1,NCGC00255478-01,0,CC(=O)CCc1ccc(OC(C)=O)cc1
6414,CC(=O)OC1CCCCC1C(C)(C)C,NCGC00255658-01,0,CC(=O)OC1CCCCC1C(C)(C)C
6415,CC\C=C/CCOC(C)=O,NCGC00255643-01,0,CC/C=C\CCOC(C)=O
6416,CCCCCCC(O)CCOC(C)=O,NCGC00256781-01,0,CCCCCCC(O)CCOC(C)=O
6417,CC(=O)SCC1=CC=CO1,NCGC00256834-01,0,CC(=O)SCc1ccco1
6418,CCCCCCOC(=O)C=C,NCGC00255151-01,0,C=CC(=O)OCCCCCC
6419,CCOC(=O)C=CC1=CC=CC=C1,NCGC00256672-01,0,CCOC(=O)C=Cc1ccccc1
6420,ClC1=CC=C(C=C1)C(=O)C2=CC=C(Cl)C=C2,NCGC00255637-01,0,O=C(c1ccc(Cl)cc1)c1ccc(Cl)cc1
6421,O=C(C1CCC1)C2=CC=CC=C2,NCGC00257510-01,0,O=C(c1ccccc1)C1CCC1
6422,CCCCC(CC)COC(=O)CC#N,NCGC00255919-01,0,CCCCC(CC)COC(=O)CC#N
6423,CC(=O)CC(=O)OCCOC(=O)C(C)=C,NCGC00255081-01,0,C=C(C)C(=O)OCCOC(=O)CC(C)=O
6424,CCC(=O)C1=CC=C(Cl)C=C1,NCGC00257311-01,0,CCC(=O)c1ccc(Cl)cc1
6425,CCC(=O)C1=CC=CC=C1,NCGC00255954-01,0,CCC(=O)c1ccccc1
6426,CCC(=O)OC(C)(CCC=C(C)C)C=C,NCGC00256878-01,0,C=CC(C)(CCC=C(C)C)OC(=O)CC
6427,CC\C=C/CCOC(=O)CC,NCGC00256830-01,0,CC/C=C\CCOC(=O)CC
6428,CCCCCCOC(=O)CC,NCGC00256811-01,0,CCCCCCOC(=O)CC
6429,CN(C)C(=O)CNC(=O)CC1=CC=CC=C1,NCGC00181910-01,0,CN(C)C(=O)CNC(=O)Cc1ccccc1
6430,CCCCOC(=O)CCC(=O)OCCCC,NCGC00255291-01,0,CCCCOC(=O)CCC(=O)OCCCC
6431,CCCCOC(=O)CCC(C)=O,NCGC00255405-01,0,CCCCOC(=O)CCC(C)=O
6432,CCOC(=O)CCC1=CC=CC=C1,NCGC00256223-01,0,CCOC(=O)CCc1ccccc1
6433,COC(=O)CCCC(=O)OC,NCGC00258787-01,0,COC(=O)CCCC(=O)OC
6434,CCCOC(=O)CCCCC(=O)OCCC,NCGC00255066-01,0,CCCOC(=O)CCCCC(=O)OCCC
6435,CCCCOC(=O)CCCCC(=O)OCCCC,NCGC00253959-01,0,CCCCOC(=O)CCCCC(=O)OCCCC
6436,CCCCCC(=O)OCC,NCGC00255157-01,0,CCCCCC(=O)OCC
6437,CCCCCC(=O)OCC\C=C/CC,NCGC00256710-01,0,CC/C=C\CCOC(=O)CCCCC
6438,CCCCCCOC(=O)CCCCC,NCGC00256858-01,0,CCCCCCOC(=O)CCCCC
6439,CCCCCCCC(=O)OC,NCGC00259021-01,0,CCCCCCCC(=O)OC
6440,CCCCCCCC\C=C/CCCCCCCC(=O)OCC,NCGC00257457-01,0,CCCCCCCC/C=C\CCCCCCCC(=O)OCC
6441,CCCCOC(=O)CCCCCCCC(=O)OCCCC,NCGC00256129-01,0,CCCCOC(=O)CCCCCCCC(=O)OCCCC
6442,CCCCCCCCC(=O)OCC,NCGC00256839-01,0,CCCCCCCCC(=O)OCC
6443,CCCCCCCCC(=O)OCC=C,NCGC00257727-01,0,C=CCOC(=O)CCCCCCCC
6444,CCCCOC(=O)CCCCCCCCC(=O)OCCCC,NCGC00254088-01,0,CCCCOC(=O)CCCCCCCCC(=O)OCCCC
6445,CCOC(=O)CCCCCCCCC=C,NCGC00256131-01,0,C=CCCCCCCCCC(=O)OCC
6446,CCCCOC(=O)CCCCCCCCC=C,NCGC00256896-01,0,C=CCCCCCCCCC(=O)OCCCC
6447,CCCCCCCCCCCC(=O)OC,NCGC00259039-01,0,CCCCCCCCCCCC(=O)OC
6448,CCCCCCCCCCCC(=O)OCC,NCGC00254870-01,0,CCCCCCCCCCCC(=O)OCC
6449,CCCCCCCCCCCCCC(=O)OC,NCGC00257566-01,0,CCCCCCCCCCCCCC(=O)OC
6450,CCCCCCCCCCCCCC(=O)OCC,NCGC00257436-01,0,CCCCCCCCCCCCCC(=O)OCC
6451,CCCCCCCCCCCCCCCC(=O)OC,NCGC00260315-01,0,CCCCCCCCCCCCCCCC(=O)OC
6452,CCCCCCCCCCCCCCCC(=O)OCC,NCGC00256913-01,0,CCCCCCCCCCCCCCCC(=O)OCC
6453,CCCCCCCCCCCCCCCCCC(=O)OCC(CC)CCCC,NCGC00256861-01,0,CCCCCCCCCCCCCCCCCC(=O)OCC(CC)CCCC
6454,ClC(=O)C1=C(Cl)C=CC=C1Cl,NCGC00257872-01,0,O=C(Cl)c1c(Cl)cccc1Cl
6455,FC1=CC=CC=C1C(Cl)=O,NCGC00258191-01,0,O=C(Cl)c1ccccc1F
6456,CCCCC(CC)COC(Cl)=O,NCGC00259042-01,0,CCCCC(CC)COC(=O)Cl
6457,NC(=O)C1=CC=CC=C1N,NCGC00257966-01,0,NC(=O)c1ccccc1N
6458,NC(=O)CCCCC(N)=O,NCGC00257901-01,0,NC(=O)CCCCC(N)=O
6459,CC1=CC=C(NC(N)=O)C=C1,NCGC00258386-01,0,Cc1ccc(NC(N)=O)cc1
6460,C[C@H](CSC(C)=O)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CC2=CC=CC=C2)C(O)=O,NCGC00182037-01,0,CC(=O)SC[C@@H](C)C(=O)N1CCC[C@H]1C(=O)N[C@@H](Cc1ccccc1)C(=O)O
6461,O=C(N[C@H]1CN2CCC1CC2)C3=CC4=C(OCCO4)C=C3,NCGC00254348-01,0,O=C(N[C@H]1CN2CCC1CC2)c1ccc2c(c1)OCCO2
6462,CC(C)NC(=O)C1=C(N)C=CC=C1,NCGC00255469-01,0,CC(C)NC(=O)c1ccccc1N
6463,OC(=O)C1=C(I)C(NC(=O)COCCOCCOCC(=O)NC2=C(I)C=C(I)C(C(O)=O)=C2I)=C(I)C=C1I,NCGC00183025-01,0,O=C(COCCOCCOCC(=O)Nc1c(I)cc(I)c(C(=O)O)c1I)Nc1c(I)cc(I)c(C(=O)O)c1I
6464,CN(C)C(=O)NC1=CC=CC(=C1)C(F)(F)F,NCGC00259424-01,0,CN(C)C(=O)Nc1cccc(C(F)(F)F)c1
6465,CN(C)C(=O)NC1=CC=C(C)C(NC(=O)N(C)C)=C1,NCGC00256865-01,0,Cc1ccc(NC(=O)N(C)C)cc1NC(=O)N(C)C
6466,CCC(=O)NC1=CC(N)=CC=C1,NCGC00256147-01,0,CCC(=O)Nc1cccc(N)c1
